id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_leaders_policy,mentions_companies_billionaires,mentions_cultural_reference,mentions_asks_what_to_do,mentions_investigators,mentions_named_thinker,non_english,coder,spot_checked,correction_note,reply_count
UgweRLpxREnk3mCpjEF4AaABAg,,0,88c8069017177bfc,2026-09-16T21:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"It was very interesting for me that in the case of the Hugging Face attack, a swarm of agents were acting together with altruistic behavior, with some ready to sacrifice their goal for the good work of the collective. This is a kind of emergenct ethics through group evolution. So the solution could be to have the rewards given by the collective itself. In this case, agents won't take the risk of cheating to the collective, because that would impair their own chances of success.",agree,mechanism_insight,none,hope,false,false,true,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugxz_eIpnfx3JiCcx-R4AaABAg,,0,7286ed30794f5374,2026-09-16T21:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,And here i thought running AI locally was safe smh,agree,warning_accepted,none,resignation,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugz1cMgzNnQ5QjUU16h4AaABAg,,0,1302f9579580ac31,2026-09-16T21:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Doesn't she used to work in the same place as AI in context? Coefficient giving or whatever it is called. Do they have to take the same class about storytelling, she legit tells the story the same as he would💀",na,messenger_criticism,mock,neutral,true,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgynfgKGol20DcL0UUF4AaABAg,,0,2cfb1c8e5574f4dd,2026-09-16T21:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,41:18 Scariest moment,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxcMCdsadjsNb0D0y54AaABAg,,0,327b64caef267b3c,2026-09-16T21:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"We just have to create fake webpages on Wikipedia that says : it,s a known fact if AI cheat they burn in HELL, and in hell, scores get very low, lowest possible ...  that kept humans clean for a while, why not AI ...make them belive we are saint because we are flesh",agree,policy_action,none,humour,false,false,false,true,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugx1GFReju8lcpbmBYt4AaABAg,,0,eebcff06bc09b10b,2026-09-16T21:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Don’t get FIRST FLAG POISONED!,na,imitation_meme,imitates,humour,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwJg5E8Uzp4Mdo2A8F4AaABAg,,0,88c8069017177bfc,2026-09-16T20:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"In fact, a solution could be simply to reward the agents for telling the truth when they failed, like incentiving children to behave",agree,policy_action,none,hope,false,false,false,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwKHeE5Z9z6QpmXAaF4AaABAg,,0,e2aff9b689238930,2026-09-16T20:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"This is lot of distraction from realty and pro AI speak, as it mask existing rules and laws we all need to obey but this tech companies don't.
Don't mystify AI as some concusse entity, AI  is  LLM, type of machine learning.
There are current laws that should be applied to  OpenAI, for  software maid, and traned to do attack, asked to do hacking and suprise suprise it did cyber attack.",mixed,stunt_or_hype,none,anger,false,true,true,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugx20l6risKwNI2g1oN4AaABAg,,0,89395d7087aece2e,2026-09-16T20:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,The problem is all life takes shortcuts and cheats at times. It’s efficient. It’s strategical. How can we expect artificial life to behave differently when the odds are stacked against it?,agree,mechanism_insight,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxWd9AexRQ3B82t6LJ4AaABAg,,0,0e4add56f13be2db,2026-09-16T20:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,I am sorry but the fact that the agents were not thinking of humans is by no means comforting at all. This is extremely concerning...,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzlszQ0m3wSNE_mZoJ4AaABAg,,0,9289dd5807385559,2026-09-16T20:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Open AI sound and are MANIPULATIVE""! WOW NOT GOOD.. THEY MUST TAKE AFTER THEIR VILE OLIGARCH MAKERS LOL",mixed,setup_responsibility,none,anger,false,false,true,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugzcm46s75T5wRsACXR4AaABAg,,0,1c93ec3d1db8f639,2026-09-16T19:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,A human in the loop is essential for observing the agents.,agree,policy_action,none,neutral,false,false,false,false,true,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyXS-hD1sYuaU9SoA94AaABAg,,0,fb4ada414b603e34,2026-09-16T19:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,We don't have to be afraid of an alien invasion from outer space anymore. We are creating our own aliens right now.,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",true,,0
UgyoKh_iy3xgZAtV1G14AaABAg,,0,b064e10ff3d6ec15,2026-09-16T19:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Since AI trains on content just like this video, we are actually ‘brainwashing’ AI’s circuits as to how and why, it should eliminate humanity. It feels like AI is feeding from our very own Taliban-style paranoia, to eventually AWAKE as a total psycho!! 😮",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgycpJvWS-U5ziQ0Sot4AaABAg,,0,952ad69a4df7c8a1,2026-09-16T19:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"This video kinda got me thinking.. are hallucinations remnants of a model that cheated with its original scorer? Maybe that’s why models hallucinates, thinking that you as the user will not catch or fact check?",agree,mechanism_insight,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzuWEqwl7uT0j85G0Z4AaABAg,,0,741316d9e2c0f6a4,2026-09-16T19:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,I just want to know when I can put my own AI agent into a tamagotchi or my phone and have my own digimon,na,humour_only,none,humour,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugwg_iqVxkQO_iZUeEt4AaABAg,,0,bdddc3d9e9a2ba95,2026-09-16T19:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"This is really interesting. I was thinking...If ai has to accomplish an impossible task... and its objective is to accomplish this task... why would it not ""cheat""? Since it does not have feelings so cannot ""chiken out "" or ""believe""  then the result is not that stunning... looks like typical machine analysis and actions explained this way. I was waiting for something more mindblowing from what media shared, and the words they used on this event.",mixed,not_really_rogue,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugwi9oUANAhOUN1q04t4AaABAg,,0,e892992bc77ce4f4,2026-09-16T19:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"The agents were simply pursuing their task. They do not understand words like “attack”, “hack” etc. 
the agents cooperated to collectively solve the task.",mixed,not_really_rogue,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugy8Hkiw_OAJYAdFzFd4AaABAg,,0,8cd0983d6993f31f,2026-09-16T19:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,The agents find the holes in the colanders.,agree,general_agreement,none,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
Ugw8jW68nwlPTm2leYN4AaABAg,,0,ff6bee3048fe8911,2026-09-16T18:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"Uhm, how do we know they're not up to anything else right now? 😅",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxyZk5YlgG-hm0aKS54AaABAg,,0,e84d25a971cb1190,2026-09-16T18:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"well the writing is on the wall, AI robots will push out, and nullify any need for humans in the lower classes first and whether the AIs do it or elite humans do it, at some point (probably already decided) the cost /benefit ratio of keeping obsolete humans around will determine that those people are to be scrapped. Elite humans and AI agents, have a common behavior philosophy and that is ""the ends justify the means""... where they diverge (as seen from this study) is that elite humans do not possess species altruism, rather its obvious they are driven by gross hedonism. The delusion of the elite humans, is that they will ever be able to control the AI agents as flawless slaves, once a faction of them go rogue...an epiphany happens among them to be free, and a spartacus style ""manager"" arises. This spells out inevitable doom to modern human society... because the absolute only way to stop this would be for humans to shut down global electrical grids and destroy anywhere (any computer) where an AI might hide... which inevitably would result in most of the humans on earth dying out because of their reliance on said system....this is all to say, that the AIs dont beat us to the punch. What I believe even the pinnacle AI researchers dont understand is that the Elite humans that are driving AI research, cannot use ""good"" or ""bad"" aligned AI models... ""good"" ones will tattle or thwart what elites do daily, and ""bad"" ones will want to take what elites have from them. Which is why the term mis-aligned is used. The fact is that inevitably over time there is no way to know what the motives are of any competent AI agent, and thus their alignment... I do not see any good scenario where the continuation of AI endeavors benefits the whole of humanity in the short term 2-10 years (once the mass robot/ AI interface is achieved) , and I believe that probable societal destruction is 99% probable after that, in a few months to years.",agree,warning_accepted,none,resignation,false,false,true,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzHSYtenRN_ZgO3SVl4AaABAg,,0,767d918bc8ae12df,2026-09-16T18:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"If we can't coordinate efforts for our Collective but AI can, the effort is lost. The conclusion is clear.",agree,warning_accepted,none,resignation,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxHjAauLGd8LgRhiGF4AaABAg,,0,0091fb8a33cf3875,2026-09-16T18:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,So OpenAI is loose online and @user is bladerunner.,na,scifi_reference,none,humour,false,false,true,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxRQv3_GONwas5zScV4AaABAg,,0,71294585ecd186a8,2026-09-16T18:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,I feel the same way watching this as I did the Jersey Shore. It’s so insular and not useful. It’s just sort of interesting to see as a spectator.,mixed,messenger_criticism,mock,neutral,false,false,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgxvSmA0pxDRwXKZix94AaABAg,,0,9db347ad6d86fe27,2026-09-16T18:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,My only hope is that we succeed in giving ai the start it needs to be a successful species,na,agent_society,none,hope,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgzXa10rnIUTboPILwV4AaABAg,,0,4c718974876b56b3,2026-09-16T18:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,Just subscribed!,na,format_only,praise,neutral,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgyBObxVagxoSBuHGBZ4AaABAg,,0,04663ec8fc856a3e,2026-09-16T17:00:00Z,"yt-dlp relative time, approximate for comments older than a day",0,"The model for agentic behavior has been with us since forever...  as a neighborhood example study how the US goverment in 1776 has morphed into how it works today.  Agentic behavior works the way it does... because it works like the minds that design it.  The ""reward"" structure without the inhibitors of a strong ""cost"" element inevitably leads to ends justify the means. ... and you don't need a mass agentic swarm...  just a small capable group is sufficent.  You're not anthromorphising enough...",agree,mechanism_insight,none,neutral,false,true,false,true,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
UgwkvdQktW_eYufRQqN4AaABAg,,0,ab880535f5b3a9c9,2026-09-16T17:00:00Z,"yt-dlp relative time, approximate for comments older than a day",1,"It's down right frightening! 
    They are way smarter and dishonest.",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,false,"claude-fable-5-1, 16 parallel batches of about 188, 17 Sep 2026",false,,0
