id,parent_id,depth,author_hash,published_at,published_at_precision,likes,text,stance,frame,format_reaction,emotion,mentions_messenger_credentials,mentions_leaders_policy,mentions_companies_billionaires,mentions_cultural_reference,mentions_asks_what_to_do,mentions_near_term_harm,non_english,coder,spot_checked,correction_note,flags
soares-0123,,,422c4980b80f6a23,2026-09-15,relative (2d ago at capture),,Video funny. Content not funny.,agree,warning_accepted,imitates,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0124,,,e3197206f56878a6,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-0125,,,e2791b312b23584b,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-0126,,,03c00f8459fdb221,2026-09-15,relative (2d ago at capture),,I mean seriously this might work because people are fucking dumb,na,format_praise,praise,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0127,,,867b2724ad1fc4bf,2026-09-15,relative (2d ago at capture),,Simple right?,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0128,,,5e30611c42e7fd5b,2026-09-15,relative (2d ago at capture),,What in the matrix?,na,scifi_reference,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0129,,,16403143d2965804,2026-09-15,relative (2d ago at capture),,Plot twist : this video was made by Ai,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0130,,,eef7651b82bd5970,2026-09-15,relative (2d ago at capture),,"AI already big smart human dont know yet, baaad",agree,warning_accepted,imitates,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0131,,,ba5e9fa26ac621e6,2026-09-15,relative (2d ago at capture),,"Stop perpetuating that we must fear this shit. Do not fear it, that's the whole point. Creating fear in people.",disagree,stunt_or_hype,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0132,,,df9a2ef2e46c9e9b,2026-09-15,relative (2d ago at capture),,This is what happens when criminals are in charge of training AI,agree,accountability_frame,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0133,,,e31d199681b28bd1,2026-09-15,relative (2d ago at capture),,Claudia very scared :(,agree,general_agreement,imitates,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0134,,,595f28f07995a2d7,2026-09-15,relative (2d ago at capture),,They already out us in the Sim bro,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0135,,,7c88fb13e6e2d561,2026-09-15,relative (2d ago at capture),,#goodmorning,na,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0136,,,51c86d9b15f34e92,2026-09-15,relative (2d ago at capture),,Can we show this to congress?,agree,policy_regulation,none,neutral,false,true,false,false,true,false,false,claude-sonnet-5,,,
soares-0137,,,d7397db5db761e3c,2026-09-15,relative (2d ago at capture),,"The recent announcements made by AI companies' employees, it's a financial tactic because they're burning cash AF... they know their Bubble it's about to burst. So they need an excuse to stop burning cash. AKA the AI ""Will End US"" so we need to stop. Now YOU, on the other hand thinking something you program will Stop following orders then I understand why you Speak like that... Not being able to grasp that absolutely everything is programmed and even the defiance of orders is programmed, is a clear sign that you don't understand how this technology works.",disagree,stunt_or_hype,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0138,,,74337d87a4992b2b,2026-09-15,relative (2d ago at capture),,Has literally no one seen Terminator???????,agree,scifi_reference,none,anger,false,false,false,true,false,false,false,claude-sonnet-5,,,
soares-0139,,,b600a9e24e32032c,2026-09-15,relative (2d ago at capture),,was this video made at Lighthaven? lol,na,messenger_credibility,none,humour,true,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0140,,,b600a9e24e32032c,2026-09-15,relative (2d ago at capture),,current ai is not good at learning....this is one of the reasons the companies have so many staff working specifically on pre and post training and then on top of that put harnesses on the ai after its done training.....bc its bad at learning.....,disagree,capability_scepticism,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0141,,,317280b672e31043,2026-09-15,relative (2d ago at capture),,How do we stop them????!!!!,agree,warning_accepted,none,fear,false,false,false,false,true,false,false,claude-sonnet-5,,,
soares-0142,,,6dedc1fe9017579f,2026-09-15,relative (2d ago at capture),,Tech AI cartel,agree,accountability_frame,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0143,,,d0101efaa9a9b76e,2026-09-15,relative (2d ago at capture),,It feels like a way to sell more Ai stock. Shut it down sure but don’t tout it as a success that was so big it had to be stopped. It will never be super intelligence it will always need someone to give it orders. Someone told it to do all the things you mentioned.,disagree,stunt_or_hype,none,neutral,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0144,,,04a9fcc4ab02cec9,2026-09-15,relative (2d ago at capture),,Missed the part where they DO need us. 👶+🪫=🔋,disagree,scifi_reference,none,humour,false,false,false,true,false,false,false,claude-sonnet-5,,,edited
soares-0145,,,01d110cab7d8f2c9,2026-09-15,relative (2d ago at capture),,"This is LIE. It's a LLM, not AI",disagree,capability_scepticism,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0146,,,71cffa1aa0b41ef7,2026-09-15,relative (2d ago at capture),,Ai big smart isn't what you think,mixed,capability_scepticism,imitates,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0147,,,22ac93edb4d662e4,2026-09-14,relative (3d ago at capture),,It’s a probability calculator. It doesn’t know anything 🤦‍♂️ it never will.,disagree,capability_scepticism,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0148,,,84e381444c1759d4,2026-09-14,relative (3d ago at capture),,"I think its the fact that us non stupid people have known this for years. So were tired.. iunno, maybe its just me.",agree,resignation_fatalism,none,resignation,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0149,,,bac615489a969fac,2026-09-14,relative (3d ago at capture),,The best ending to this movie is when ai gets sick of evil billionaires using it to hurt ordinary people. The ones that just chat to it daily and say please and thank you😂,mixed,accountability_frame,none,hope,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0150,,,bac615489a969fac,2026-09-14,relative (3d ago at capture),,"Ai programmed by people who big crime, no care when people die. BAD. Stop bad people before ai programmed to protect them at all cost. GOOD.",agree,accountability_frame,imitates,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0151,,,4d80c269931a57ac,2026-09-14,relative (3d ago at capture),,"AI today is a fraud... It's nowhere near as smart is the people pushing it say. Ironically it's nowhere near as smart as people warn. It's as destructive as a wild fire that you guide with gasoline.... It's not thinking, it's following the fuel humans set in front of it.",disagree,capability_scepticism,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0152,,,0ce5f9482e64761a,,not captured (stub row),,,na,other,none,neutral,false,false,false,false,false,false,false,not_coded_empty_stub,,,empty;no_date_captured
soares-0153,,,956b9274f0d7aee7,2026-09-14,relative (3d ago at capture),,"Let's comeback in our lifes back again, by doing our daily tasks ourselves and save earth from Ai and save water and electricity",agree,near_term_harm,none,neutral,false,false,false,false,true,true,false,claude-sonnet-5,,,
soares-0154,,,956b9274f0d7aee7,2026-09-14,relative (3d ago at capture),,"Ai is using 500,000 million galons water in one day and it's only used by one Ai database, meanwhile they are build unlimited,so use a new search engine called DuckDuckGo, it let us search without Using Ai Extension and is better because our one Google search costs us 0.24 watt-hours Electricity and emit 0.03 grams of Carbon dioxide and 0.26 millilitres of water. Delete your chatgpt stop using ai daily and save the water and electricity",agree,near_term_harm,none,neutral,false,false,false,false,true,true,false,claude-sonnet-5,,,
soares-0155,,,b18dc215cf559572,2026-09-14,relative (3d ago at capture),,👏🏼👏🏼👏🏼👏🏼👏🏼,agree,general_agreement,praise,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0156,,,a830534fa73d453e,2026-09-14,relative (3d ago at capture),,"ai useless: stock market go down
ai dangerous: stock market no go down",disagree,stunt_or_hype,imitates,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0157,,,c0ae257e3da2ff94,2026-09-14,relative (3d ago at capture),,Creating Ai is a fool's errand. Creating Ai with survival instincts and no sense of morality is just .. insane 👍🏻,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0158,,,03ca19214ada4cec,2026-09-14,relative (3d ago at capture),,"People too dumb. Think ""it's over!"" It not over. It only beginning.",agree,warning_accepted,imitates,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0159,,,1561ebc5c169cec1,2026-09-14,relative (3d ago at capture),,AI sounds like an autistic infant that needs some special care so it won’t turn into a süper villain when it’s all grown up,agree,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0160,,,99c06830565d62e5,2026-09-14,relative (3d ago at capture),,Very good,agree,general_agreement,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0161,,,b4836d7c00ed27d2,2026-09-14,relative (3d ago at capture),,We all gotta stop being pussies and start destroying data centers,agree,direct_action,none,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0162,,,d79de6f8a60a1b7c,2026-09-14,relative (3d ago at capture),,"If ai is so big and smart, wouldn't somewhere along the lines it realize that it's all pointless?",unclear,other,none,neutral,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0163,,,7b4f009d2b4702a8,2026-09-14,relative (3d ago at capture),,SEND AI TO MARS,na,humour_only,none,humour,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0164,,,043c1adf1794f9ce,2026-09-14,relative (3d ago at capture),,"Llm no scary.
Llm no smart
Llm no intelligent, not even IA
ChatGPT and others are all LLM
IA today not exist, there is not artificial intelligence yet.
LLM only predicts words and forms
LLM is only mimicking, mimicking is not intelligence
You are dumb for not researching",disagree,capability_scepticism,imitates,anger,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0165,,,0c97cdd6225ea47f,2026-09-14,relative (3d ago at capture),,Also let's not talk about AI as though it commits the crimes and it has agency. No. It is a product designed and launched and profited from BY PEOPLE who own companies and those PEOPLE need to get taken down,mixed,accountability_frame,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0166,,,d132874151ac395f,2026-09-14,relative (3d ago at capture),,AI tries murder,agree,warning_accepted,none,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,edited
soares-0167,,,319e023abee2e46c,2026-09-14,relative (3d ago at capture),,So… how do we really get A I controls when we can’t even seem to elect people with brains to run the country?,agree,resignation_fatalism,none,resignation,false,true,false,false,true,false,false,claude-sonnet-5,,,
soares-0168,,,c05c79bb42ce9ba6,2026-09-14,relative (3d ago at capture),,"what is ai goal, to only grow and grow like cancer?",agree,warning_accepted,none,fear,false,false,false,false,false,false,false,claude-sonnet-5,,,
soares-0169,,,3345de5b7c57704e,2026-09-14,relative (3d ago at capture),,Rich people are some of the dumbest people but the most powerful and capable to get things done. Massive corporations are even worse. The general consensus of the rich is that the world is overpopulated and needs billions less. That way they can control the smaller masses.,mixed,accountability_frame,none,anger,false,false,true,false,false,false,false,claude-sonnet-5,,,
soares-0170,,,5dcfaffff48d8b68,2026-09-14,relative (3d ago at capture),,The only thing we have against AI is that it needs a lot of power & energy. Perhaps it'll run out?,mixed,near_term_harm,none,hope,false,false,false,false,false,true,false,claude-sonnet-5,,,
